16 กุมภาพันธ์ 2539 6814555545549977 664 428 779
1 กุมภาพันธ์ 2539 2565565655626906 705 549 994
16 มกราคม 2539 3183020230221882 444 661 971
30 ธันวาคม 2538 3276868668604748 456 145 928
16 ธันวาคม 2538 9528080880868732 540 639 064
1 ธันวาคม 2538 7144262642674516 427 387 073
16 พฤศจิกายน 2538 2394222242285078 883 776 756
1 พฤศจิกายน 2538 2820696906907962 564 194 393
16 ตุลาคม 2538 3221545415486924 192 716 233
1 ตุลาคม 2538 3170929209276139 819 088 296
16 กันยายน 2538 8764545445451558 297 582 802
1 กันยายน 2538 6208373783783693 872 255 644
16 สิงหาคม 2538 2653333333351235 455 618 342
1 สิงหาคม 2538 4648191981959070 274 669 293
16 กรกฎาคม 2538 2481222212296571 085 303 758
1 กรกฎาคม 2538 9399010190119428 940 667 879
16 มิถุนายน 2538 0466989869882678 785 507 393
1 มิถุนายน 2538 1056151561517374 735 168 688
17 พฤษภาคม 2538 2203818138155460 597 511 488
2 พฤษภาคม 2538 5046929269288304 886 268 273
16 เมษายน 2538 0535818158199560 968 681 376
1 เมษายน 2538 4270393903906254 926 674 978
16 มีนาคม 2538 6468474784767225 044 091 220
1 มีนาคม 2538 4114545445471034 019 022 152
16 กุมภาพันธ์ 2538 8690707007095828 597 462 126
1 กุมภาพันธ์ 2538 1981626216248195 087 805 574
16 มกราคม 2538 9223888838840186 667 253 002
30 ธันวาคม 2537 62840696906990798 713 339 744
16 ธันวาคม 2537 51000404004050654 129 766 544
1 ธันวาคม 2537 68326818168102342 923 448 043
16 พฤศจิกายน 2537 60958494984982504 902 225 816
1 พฤศจิกายน 2537 16767797977976110 365 096 840
16 ตุลาคม 2537 75830484804879165 294 428 024
1 ตุลาคม 2537 71284424244223623 251 229 243
16 กันยายน 2537 47819313193188046 255 164 886
1 กันยายน 2537 62208939389367891 718 949 701
16 สิงหาคม 2537 65047606076028303 724 897 677
1 สิงหาคม 2537 31140575705785396 149 026 758
16 กรกฎาคม 2537 59628919189174424 686 628 622
1 กรกฎาคม 2537 65682676726739372 902 868 445
16 มิถุนายน 2537 19473555535553302 583 524 669
1 มิถุนายน 2537 35608040480417474 564 989 164
16 พฤษภาคม 2537 20717646476429093 544 535 746
2 พฤษภาคม 2537 30728777787769535 317 170 521
16 เมษายน 2537 78939131391321785 982 151 594
1 เมษายน 2537 42698151581529675 035 704 868
16 มีนาคม 2537 17233363633619382 166 515 185
1 มีนาคม 2537 33737313173141082 631 008 820
16 กุมภาพันธ์ 2537 76790444404476943 520 753 486
1 กุมภาพันธ์ 2537 59846858568505173 746 268 396
16 มกราคม 2537 47912707027023873 237 845 708
30 ธันวาคม 2536 26691898918972874 902 069 037
16 ธันวาคม 2536 40435000050069646 156 478 253
1 ธันวาคม 2536 36706383863898294 139 959 608
16 พฤศจิกายน 2536 75151232312382410 507 184 112
1 พฤศจิกายน 2536 39089404094094701 103 895 626
16 ตุลาคม 2536 76117646476458254 216 684 566
1 ตุลาคม 2536 34159737397326489 401 928 682
16 กันยายน 2536 42867555575511296 963 890 504
1 กันยายน 2536 28120969609600738 227 181 218
16 สิงหาคม 2536 40886444464486030 260 200 033
1 สิงหาคม 2536 41377444474406273 778 446 905
16 กรกฎาคม 2536 56860616106121865 873 702 818
1 กรกฎาคม 2536 38202030320329729 189 206 213
16 มิถุนายน 2536 21198717187139146 955 961 223
1 มิถุนายน 2536 34884777747761813 645 011 815
16 พฤษภาคม 2536 16339838398353109 740 812 606
2 พฤษภาคม 2536 77495080850899532 916 661 783
16 เมษายน 2536 56320181801809265 995 970 200
1 เมษายน 2536 58255585855889859 255 060 217
16 มีนาคม 2536 76806999969998554 547 731 509
1 มีนาคม 2536 40062818128119449 968 065 492
16 กุมภาพันธ์ 2536 75494555545541165 031 850 034
1 กุมภาพันธ์ 2536 74593373733721171 767 507 986
16 มกราคม 2536 54238161681625419 335 947 620
30 ธันวาคม 2535 66621505015023510 563 810 795
16 ธันวาคม 2535 48265313153192945 601 383 851
1 ธันวาคม 2535 71209272792765019 406 153 063
16 พฤศจิกายน 2535 36856828268245223 632 049 295
1 พฤศจิกายน 2535 62678212182135 879 263 789 046
16 ตุลาคม 2535 35769939399379412 312 037 964
1 ตุลาคม 2535 63795787857871752 765 654 300
16 กันยายน 2535 68741080810888221 127 030 623
1 กันยายน 2535 14466151561568060 307 125 056
16 สิงหาคม 2535 62346070760791978 251 422 151
1 สิงหาคม 2535 66977787877886712 935 593 575
16 กรกฎาคม 2535 79544303043087492 324 756 339
1 กรกฎาคม 2535 51199686896856999 813 561 702
16 มิถุนายน 2535 55694323243292392 880 914 221
1 มิถุนายน 2535 51841919119129169 351 245 729
16 พฤษภาคม 2535 28274969649659333 738 246 890
2 พฤษภาคม 2535 57653979739786079 444 732 104
16 เมษายน 2535 26993747437410836 662 139 325
1 เมษายน 2535 22447040470403624 863 013 242
16 มีนาคม 2535 12183535335348004 578 543 737
1 มีนาคม 2535 72915242452460870 902 024 231
16 กุมภาพันธ์ 2535 18687010170194641 849 349 599
1 กุมภาพันธ์ 2535 59869242492463936 952 683 944
16 มกราคม 2535 11494282842818034 543 672 132
30 ธันวาคม 2534 32083010130176318 087 182 917
16 ธันวาคม 2534 72414363643688613 667 717 597
1 ธันวาคม 2534 14707414174105540 794 006 602
16 พฤศจิกายน 2534 43735282852808979 477 937 643
1 พฤศจิกายน 2534 78942858528578516 537 183 272
16 ตุลาคม 2534 20782020220238585 566 338 314
1 ตุลาคม 2534 27304444444496978 318 977 928
16 กันยายน 2534 47904494944918114 298 220 381
1 กันยายน 2534 67004303043049081 237 661 119
16 สิงหาคม 2534 37465515155189845 377 044 182
1 สิงหาคม 2534 65805414154111459 509 753 947
16 กรกฎาคม 2534 16719464694662822 846 951 882
1 กรกฎาคม 2534 44417242472458771 134 196 766
16 มิถุนายน 2534 53646323263291370 785 761 268
1 มิถุนายน 2534 24963767637677318 303 485 804
16 พฤษภาคม 2534 25323030330363931 269 688 802
2 พฤษภาคม 2534 42221242412463536 296 630 836
16 เมษายน 2534 48240373703757565 711 970 206
1 เมษายน 2534 16068646486403819 416 103 008
16 มีนาคม 2534 58916414164159540 715 527 866
1 มีนาคม 2534 45980767607672950 783 676 928
16 กุมภาพันธ์ 2534 32237808078033992 658 242 596
1 กุมภาพันธ์ 2534 53964969649675079 455 458 087
16 มกราคม 2534 53287363673629649 645 225 388
30 ธันวาคม 2533 21909494994905516 367 330 962
16 ธันวาคม 2533 44077999979921708 359 171 238
1 ธันวาคม 2533 47719444494488237 586 692 444
16 พฤศจิกายน 2533 12265363653606426 020 721 050
1 พฤศจิกายน 2533 43802303023082694 516 619 829
16 ตุลาคม 2533 56263030330356351 928 923 431
1 ตุลาคม 2533 57388080880837043 977 058 748
16 กันยายน 2533 52023909039055461 211 085 747
1 กันยายน 2533 16223808038083862 938 161 639
16 สิงหาคม 2533 16719353593543325 746 361 644
1 สิงหาคม 2533 18671858518592579 070 973 445
16 กรกฎาคม 2533 38141787817811342 619 112 770
1 กรกฎาคม 2533 10768353583543043 641 038 295
16 มิถุนายน 2533 35303444434465878 144 198 371
1 มิถุนายน 2533 23554747447472118 115 227 492
16 พฤษภาคม 2533 50712727227234565 815 942 465
2 พฤษภาคม 2533 58988686886801186 644 668 078
16 เมษายน 2533 50928909089084664 059 912 489
1 เมษายน 2533 47342515125139301 637 195 717
16 มีนาคม 2533 32402050520588443 275 775 559
1 มีนาคม 2533 49689020290215624 452 087 567
16 กุมภาพันธ์ 2533 37328929289201889 596 386 601
1 กุมภาพันธ์ 2533 10784969649682756 481 259 104
16 มกราคม 2533 39922393923997898 234 288 284
